url,cit,views,dloads,pubs,last_mod,pub_refs,doi,journal,date,cites
https://www.openicpsr.org/openicpsr/project/114420/view,"van der Weele, Joël J., Kulisa, Julija, Kosfeld, Michael, and Friebel, Guido. Replication data for: Resisting Moral Wiggle Room: How Robust Is Reciprocal Behavior? Nashville, TN: American Economic Association [publisher], 2014. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E114420V1",486,22,1,10/12/2019 11:42:PM,"Weele, Joël J. van der, Julija Kulisa, Michael Kosfeld, and Guido Friebel. “Resisting Moral Wiggle Room: How Robust Is Reciprocal Behavior?” American Economic Journal: Microeconomics 6, no. 3 (August 2014): 256–64. https://doi.org/10.1257/mic.6.3.256.",10.1257/mic.6.3.256,American Economic Journal: Microeconomics,2014-01-01,26
https://www.openicpsr.org/openicpsr/project/113253/view,"Hussam, Reshmaan N., Porter, David, and Smith, Vernon L. Replication data for: Thar She Blows: Can Bubbles Be Rekindled with Experienced Subjects? Nashville, TN: American Economic Association [publisher], 2008. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113253V1",528,9,1,10/12/2019 08:25:AM,"Hussam, Reshmaan N, David Porter, and Vernon L Smith. “Thar She Blows: Can Bubbles Be Rekindled with Experienced Subjects?” American Economic Review 98, no. 3 (May 2008): 924–37. https://doi.org/10.1257/aer.98.3.924.",10.1257/aer.98.3.924,American Economic Review,2008-12-01,89
https://www.openicpsr.org/openicpsr/project/113278/view,"Card, David, Dobkin, Carlos, and Maestas, Nicole. Replication data for: The Impact of Nearly Universal Insurance Coverage on Health Care Utilization: Evidence from Medicare. Nashville, TN: American Economic Association [publisher], 2008. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113278V1",1091,135,1,10/12/2019 08:44:AM,"Card, David, Carlos Dobkin, and Nicole Maestas. “The Impact of Nearly Universal Insurance Coverage on Health Care Utilization: Evidence from Medicare.” American Economic Review 98, no. 5 (November 2008): 2242–58. https://doi.org/10.1257/aer.98.5.2242.",10.1257/aer.98.5.2242,American Economic Review,2008-12-01,336
https://www.openicpsr.org/openicpsr/project/113285/view,"Hargreaves Heap, Shaun P., and Zizzo, Daniel John. Replication data for: The Value of Groups. Nashville, TN: American Economic Association [publisher], 2009. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113285V1",388,13,1,10/12/2019 08:51:AM,"Hargreaves Heap, Shaun P, and Daniel John Zizzo. “The Value of Groups.” American Economic Review 99, no. 1 (February 2009): 295–323. https://doi.org/10.1257/aer.99.1.295.",10.1257/aer.99.1.295,American Economic Review,2009-03-01,113
https://www.openicpsr.org/openicpsr/project/113287/view,"Boivin, Jean, Giannoni, Marc P., and Mihov, Ilian. Replication data for: Sticky Prices and Monetary Policy: Evidence from Disaggregated US Data. Nashville, TN: American Economic Association [publisher], 2009. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113287V1",671,126,1,10/12/2019 08:53:AM,"Boivin, Jean, Marc P Giannoni, and Ilian Mihov. “Sticky Prices and Monetary Policy: Evidence from Disaggregated US Data.” American Economic Review 99, no. 1 (February 2009): 350–84. https://doi.org/10.1257/aer.99.1.350.",10.1257/aer.99.1.350,American Economic Review,2009-03-01,163
https://www.openicpsr.org/openicpsr/project/113289/view,"Angelucci, Manuela, and De Giorgi, Giacomo. Replication data for: Indirect Effects of an Aid Program: How Do Cash Transfers Affect Ineligibles’ Consumption? Nashville, TN: American Economic Association [publisher], 2009. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113289V1",759,108,1,10/12/2019 04:53:AM,"Angelucci, Manuela, and Giacomo De Giorgi. American Economic Review, American Economic Review, 99, no. 1 (n.d.): 486–508. https://doi.org/10.1257/aer.99.1.486.",10.1257/aer.99.1.486,American Economic Review,2009-03-01,204
https://www.openicpsr.org/openicpsr/project/113291/view,"Spilimbergo, Antonio. Replication data for: Democracy and Foreign Education. Nashville, TN: American Economic Association [publisher], 2009. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113291V1",602,97,1,10/12/2019 08:54:AM,"Spilimbergo, Antonio. “Democracy and Foreign Education.” American Economic Review 99, no. 1 (February 2009): 528–43. https://doi.org/10.1257/aer.99.1.528.",10.1257/aer.99.1.528,American Economic Review,2009-03-01,202
https://www.openicpsr.org/openicpsr/project/113293/view,"Cagetti, Marco, and De Nardi, Mariacristina. Replication data for: Estate Taxation, Entrepreneurship, and Wealth. Nashville, TN: American Economic Association [publisher], 2009. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113293V1",560,64,1,10/12/2019 08:55:AM,"Cagetti, Marco, and Mariacristina De Nardi. “Estate Taxation, Entrepreneurship, and Wealth.” American Economic Review 99, no. 1 (February 2009): 85–111. https://doi.org/10.1257/aer.99.1.85.",10.1257/aer.99.1.85,American Economic Review,2009-03-01,70
https://www.openicpsr.org/openicpsr/project/113166/view,"Hershbein, Brad, and Kahn, Lisa B. Replication data for: Do Recessions Accelerate Routine-Biased Technological Change? Evidence from Vacancy Postings. Nashville, TN: American Economic Association [publisher], 2018. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113166V1",1215,277,1,10/12/2019 06:49:AM,"Hershbein, Brad, and Lisa B. Kahn. “Do Recessions Accelerate Routine-Biased Technological Change? Evidence from Vacancy Postings.” American Economic Review 108, no. 7 (July 2018): 1737–72. https://doi.org/10.1257/aer.20161570.",10.1257/aer.20161570,American Economic Review,2018-07-01,130
https://www.openicpsr.org/openicpsr/project/113176/view,"Byrne, David P., and de Roos, Nicolas. Replication data for: Learning to Coordinate: A Study in Retail Gasoline. Nashville, TN: American Economic Association [publisher], 2019. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113176V1",1012,71,1,10/12/2019 07:00:AM,"Byrne, David P., and Nicolas de Roos. “Learning to Coordinate: A Study in Retail Gasoline.” American Economic Review 109, no. 2 (February 2019): 591–619. https://doi.org/10.1257/aer.20170116.",10.1257/aer.20170116,American Economic Review,2019-02-01,50
https://www.openicpsr.org/openicpsr/project/113178/view,"Hausman, Joshua K., Rhode, Paul W., and Wieland, Johannes F. Replication data for: Recovery from the Great Depression: The Farm Channel in Spring 1933. Nashville, TN: American Economic Association [publisher], 2019. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113178V1",887,73,1,10/12/2019 07:04:AM,"Hausman, Joshua K., Paul W. Rhode, and Johannes F. Wieland. “Recovery from the Great Depression: The Farm Channel in Spring 1933.” American Economic Review 109, no. 2 (February 2019): 427–72. https://doi.org/10.1257/aer.20170237.",10.1257/aer.20170237,American Economic Review,2019-02-01,17
https://www.openicpsr.org/openicpsr/project/112962/view,"Fujita, Shigeru, and Moscarini, Giuseppe. Replication data for: Recall and Unemployment. Nashville, TN: American Economic Association [publisher], 2017. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E112962V1",1256,128,1,10/12/2019 01:51:AM,"Fujita, Shigeru, and Giuseppe Moscarini. “Recall and Unemployment.” American Economic Review 107, no. 12 (December 2017): 3875–3916. https://doi.org/10.1257/aer.20131496.",10.1257/aer.20131496,American Economic Review,2017-12-01,47
https://www.openicpsr.org/openicpsr/project/112975/view,"Garriga, Carlos, Manuelli, Rodolfo, and Peralta-Alva, Adrian. Replication data for: A Macroeconomic Model of Price Swings in the Housing Market. Nashville, TN: American Economic Association [publisher], 2019. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E112975V1",632,95,1,10/12/2019 02:03:AM,"Garriga, Carlos, Rodolfo Manuelli, and Adrian Peralta-Alva. “A Macroeconomic Model of Price Swings in the Housing Market.” American Economic Review 109, no. 6 (June 2019): 2036–72. https://doi.org/10.1257/aer.20140193.",10.1257/aer.20140193,American Economic Review,2019-01-01,26
https://www.openicpsr.org/openicpsr/project/112976/view,"Dubois, Pierre, and Lasio, Laura. Replication data for: Identifying Industry Margins with Price Constraints: Structural Estimation on Pharmaceuticals. Nashville, TN: American Economic Association [publisher], 2018. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E112976V1",779,81,1,10/12/2019 02:03:AM,"Dubois, Pierre, and Laura Lasio. “Identifying Industry Margins with Price Constraints: Structural Estimation on Pharmaceuticals.” American Economic Review 108, no. 12 (December 2018): 3685–3724. https://doi.org/10.1257/aer.20140202.",10.1257/aer.20140202,American Economic Review,2018-12-01,12
https://www.openicpsr.org/openicpsr/project/112978/view,"Koudijs, Peter, and Voth, Hans-Joachim. Replication data for: Leverage and Beliefs: Personal Experience and Risk-Taking in Margin Lending. Nashville, TN: American Economic Association [publisher], 2016. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E112978V1",447,19,1,10/12/2019 02:04:AM,"Koudijs, Peter, and Hans-Joachim Voth. “Leverage and Beliefs: Personal Experience and Risk-Taking in Margin Lending.” American Economic Review 106, no. 11 (November 2016): 3367–3400. https://doi.org/10.1257/aer.20140259.",10.1257/aer.20140259,American Economic Review,2016-11-01,26
https://www.openicpsr.org/openicpsr/project/112986/view,"Ales, Laurence, Kurnaz, Musab, and Sleet, Christopher. Replication data for: Technical Change, Wage Inequality, and Taxes. Nashville, TN: American Economic Association [publisher], 2015. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E112986V1",484,35,1,10/12/2019 02:20:AM,"Ales, Laurence, Musab Kurnaz, and Christopher Sleet. “Technical Change, Wage Inequality, and Taxes.” American Economic Review 105, no. 10 (October 2015): 3061–3101. https://doi.org/10.1257/aer.20140466.",10.1257/aer.20140466,American Economic Review,2015-10-01,27
https://www.openicpsr.org/openicpsr/project/112988/view,"Aizer, Anna, Eli, Shari, Ferrie, Joseph, and Lleras-Muney, Adriana. Replication data for: The Long-Run Impact of Cash Transfers to Poor Families. Nashville, TN: American Economic Association [publisher], 2016. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E112988V1",849,167,1,10/12/2019 02:22:AM,"Aizer, Anna, Shari Eli, Joseph Ferrie, and Adriana Lleras-Muney. “The Long-Run Impact of Cash Transfers to Poor Families.” American Economic Review 106, no. 4 (April 2016): 935–71. https://doi.org/10.1257/aer.20140529.",10.1257/aer.20140529,American Economic Review,2016-04-01,114
https://www.openicpsr.org/openicpsr/project/112991/view,"Andrabi, Tahir, Das, Jishnu, and Khwaja, Asim Ijaz. Replication data for: Report Cards: The Impact of Providing School and Child Test Scores on Educational Markets. Nashville, TN: American Economic Association [publisher], 2017. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E112991V1",844,125,1,10/12/2019 02:23:AM,"Andrabi, Tahir, Jishnu Das, and Asim Ijaz Khwaja. “Report Cards: The Impact of Providing School and Child Test Scores on Educational Markets.” American Economic Review 107, no. 6 (June 2017): 1535–63. https://doi.org/10.1257/aer.20140774.",10.1257/aer.20140774,American Economic Review,2017-06-01,61
https://www.openicpsr.org/openicpsr/project/112999/view,"McCaig, Brian, and Pavcnik, Nina. Replication data for: Export Markets and Labor Allocation in a Low-Income Country. Nashville, TN: American Economic Association [publisher], 2018. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E112999V1",1380,166,1,10/12/2019 02:28:AM,"McCaig, Brian, and Nina Pavcnik. “Export Markets and Labor Allocation in a Low-Income Country.” American Economic Review 108, no. 7 (July 2018): 1899–1941. https://doi.org/10.1257/aer.20141096.",10.1257/aer.20141096,American Economic Review,2018-07-01,58
https://www.openicpsr.org/openicpsr/project/113004/view,"Levin, Jonathan, and Skrzypacz, Andrzej. Replication data for: Properties of the Combinatorial Clock Auction. Nashville, TN: American Economic Association [publisher], 2016. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113004V1",363,9,1,10/12/2019 02:33:AM,"Levin, Jonathan, and Andrzej Skrzypacz. “Properties of the Combinatorial Clock Auction.” American Economic Review 106, no. 9 (September 2016): 2528–51. https://doi.org/10.1257/aer.20141212.",10.1257/aer.20141212,American Economic Review,2016-09-01,25
https://www.openicpsr.org/openicpsr/project/113021/view,"Cockburn, Iain M., Lanjouw, Jean O., and Schankerman, Mark. Replication data for: Patents and the Global Diffusion of New Drugs. Nashville, TN: American Economic Association [publisher], 2016. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113021V1",631,70,1,10/12/2019 02:55:AM,"Cockburn, Iain M., Jean O. Lanjouw, and Mark Schankerman. “Patents and the Global Diffusion of New Drugs.” American Economic Review 106, no. 1 (January 2016): 136–64. https://doi.org/10.1257/aer.20141482.",10.1257/aer.20141482,American Economic Review,2016-01-01,54
https://www.openicpsr.org/openicpsr/project/113023/view,"Na, Seunghoon, Schmitt-Grohé, Stephanie, Uribe, Martín, and Yue, Vivian. Replication data for: The Twin Ds: Optimal Default and Devaluation. Nashville, TN: American Economic Association [publisher], 2018. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113023V1",566,37,1,10/11/2019 10:58:PM,"Na, Seunghoon, Stephanie Schmitt-Grohé, Martín Uribe, and Vivian Yue. “The Twin Ds: Optimal Default and Devaluation.” American Economic Review 108, no. 7 (July 2018): 1773–1819. https://doi.org/10.1257/aer.20141558.",10.1257/aer.20141558,American Economic Review,2018-07-01,26
https://www.openicpsr.org/openicpsr/project/113039/view,"Chiappori, Pierre-André, Salanié, Bernard, and Weiss, Yoram. Replication data for: Partner Choice, Investment in Children, and the Marital College Premium. Nashville, TN: American Economic Association [publisher], 2017. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113039V1",854,75,1,10/20/2021 08:52:AM,"Chiappori, Pierre-André, Bernard Salanié, and Yoram Weiss. “Partner Choice, Investment in Children, and the Marital College Premium.” American Economic Review 107, no. 8 (August 2017): 2109–67. https://doi.org/10.1257/aer.20150154.",10.1257/aer.20150154,American Economic Review,2017-08-01,64
https://www.openicpsr.org/openicpsr/project/113046/view,"Romer, Christina D., and Romer, David H. Replication data for: New Evidence on the Aftermath of Financial Crises in Advanced Countries. Nashville, TN: American Economic Association [publisher], 2017. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113046V1",736,141,1,10/12/2019 03:47:AM,"Romer, Christina D., and David H. Romer. “New Evidence on the Aftermath of Financial Crises in Advanced Countries.” American Economic Review 107, no. 10 (October 2017): 3072–3118. https://doi.org/10.1257/aer.20150320.",10.1257/aer.20150320,American Economic Review,2017-10-01,78
https://www.openicpsr.org/openicpsr/project/113047/view,"Aghion, Philippe, Akcigit, Ufuk, Deaton, Angus, and Roulet, Alexandra. Replication data for: Creative Destruction and Subjective Well-Being. Nashville, TN: American Economic Association [publisher], 2016. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113047V1",564,42,1,10/12/2019 03:47:AM,"Aghion, Philippe, Ufuk Akcigit, Angus Deaton, and Alexandra Roulet. “Creative Destruction and Subjective Well-Being.” American Economic Review 106, no. 12 (December 2016): 3869–97. https://doi.org/10.1257/aer.20150338.",10.1257/aer.20150338,American Economic Review,2016-12-01,35
https://www.openicpsr.org/openicpsr/project/113074/view,"Powell, David, and Seabury, Seth. Replication data for: Medical Care Spending and Labor Market Outcomes: Evidence from Workers’ Compensation Reforms. Nashville, TN: American Economic Association [publisher], 2018. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113074V1",583,154,1,10/12/2019 04:40:AM,"Powell, David, and Seth Seabury. “Medical Care Spending and Labor Market Outcomes: Evidence from Workers’ Compensation Reforms.” American Economic Review 108, no. 10 (October 2018): 2995–3027. https://doi.org/10.1257/aer.20150912.",10.1257/aer.20150912,American Economic Review,2018-10-01,21
https://www.openicpsr.org/openicpsr/project/113077/view,"Lundstrom, Samuel. Replication data for: The Impact of Family Income on Child Achievement: Evidence from the Earned Income Tax Credit: Comment. Nashville, TN: American Economic Association [publisher], 2017. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113077V1",683,121,1,10/12/2019 04:42:AM,"Lundstrom, Samuel. “The Impact of Family Income on Child Achievement: Evidence from the Earned Income Tax Credit: Comment.” American Economic Review 107, no. 2 (February 2017): 623–28. https://doi.org/10.1257/aer.20150988.",10.1257/aer.20150988,American Economic Review,2017-02-01,8
https://www.openicpsr.org/openicpsr/project/113090/view,"Bettinger, Eric P., Fox, Lindsay, Loeb, Susanna, and Taylor, Eric S. Replication data for: Virtual Classrooms: How Online College Courses Affect Student Success. Nashville, TN: American Economic Association [publisher], 2017. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113090V1",1909,364,1,10/12/2019 01:05:AM,"Bettinger, Eric P., Lindsay Fox, Susanna Loeb, and Eric S. Taylor. “Virtual Classrooms: How Online College Courses Affect Student Success.” American Economic Review 107, no. 9 (September 2017): 2855–75. https://doi.org/10.1257/aer.20151193.",10.1257/aer.20151193,American Economic Review,2017-09-01,154
https://www.openicpsr.org/openicpsr/project/113100/view,"Sampat, Bhaven, and Williams, Heidi L. Replication data for: How Do Patents Affect Follow-On Innovation? Evidence from the Human Genome. Nashville, TN: American Economic Association [publisher], 2019. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113100V1",1014,257,1,10/12/2019 05:17:AM,"Sampat, Bhaven, and Heidi L. Williams. “How Do Patents Affect Follow-On Innovation? Evidence from the Human Genome.” American Economic Review 109, no. 1 (January 2019): 203–36. https://doi.org/10.1257/aer.20151398.",10.1257/aer.20151398,American Economic Review,2019-01-01,56
https://www.openicpsr.org/openicpsr/project/113115/view,"Criscuolo, Chiara, Martin, Ralf, Overman, Henry G., and Van Reenen, John. Replication data for: Some Causal Effects of an Industrial Policy. Nashville, TN: American Economic Association [publisher], 2019. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113115V1",1196,266,1,10/12/2019 05:42:AM,"Criscuolo, Chiara, Ralf Martin, Henry G. Overman, and John Van Reenen. “Some Causal Effects of an Industrial Policy.” American Economic Review 109, no. 1 (January 2019): 48–85. https://doi.org/10.1257/aer.20160034.",10.1257/aer.20160034,American Economic Review,2019-01-01,116
https://www.openicpsr.org/openicpsr/project/113117/view,"Besley, Timothy, Folke, Olle, Persson, Torsten, and Rickne, Johanna. Replication data for: Gender Quotas and the Crisis of the Mediocre Man: Theory and Evidence from Sweden. Nashville, TN: American Economic Association [publisher], 2017. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113117V1",562,38,1,10/12/2019 05:42:AM,"Besley, Timothy, Olle Folke, Torsten Persson, and Johanna Rickne. “Gender Quotas and the Crisis of the Mediocre Man: Theory and Evidence from Sweden.” American Economic Review 107, no. 8 (August 2017): 2204–42. https://doi.org/10.1257/aer.20160080.",10.1257/aer.20160080,American Economic Review,2017-08-01,128
https://www.openicpsr.org/openicpsr/project/113119/view,"Lanteri, Andrea. Replication data for: The Market for Used Capital: Endogenous Irreversibility and Reallocation over the Business Cycle. Nashville, TN: American Economic Association [publisher], 2018. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113119V1",823,49,1,10/12/2019 05:45:AM,"Lanteri, Andrea. “The Market for Used Capital: Endogenous Irreversibility and Reallocation over the Business Cycle.” American Economic Review 108, no. 9 (September 2018): 2383–2419. https://doi.org/10.1257/aer.20160131.",10.1257/aer.20160131,American Economic Review,2018-09-01,18
https://www.openicpsr.org/openicpsr/project/113120/view,"Auclert, Adrien. Replication data for: Monetary Policy and the Redistribution Channel. Nashville, TN: American Economic Association [publisher], 2019. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113120V1",2048,194,1,10/20/2021 09:26:AM,"Auclert, Adrien. “Monetary Policy and the Redistribution Channel.” American Economic Review 109, no. 6 (June 2019): 2333–67. https://doi.org/10.1257/aer.20160137.",10.1257/aer.20160137,American Economic Review,2019-01-01,135
https://www.openicpsr.org/openicpsr/project/113121/view,"Markevich, Andrei, and Zhuravskaya, Ekaterina. Replication data for: The Economic Effects of the Abolition of Serfdom: Evidence from the Russian Empire. Nashville, TN: American Economic Association [publisher], 2018. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113121V1",923,122,1,10/20/2021 09:32:AM,"Markevich, Andrei, and Ekaterina Zhuravskaya. “The Economic Effects of the Abolition of Serfdom: Evidence from the Russian Empire.” American Economic Review 108, no. 4–5 (April 2018): 1074–1117. https://doi.org/10.1257/aer.20160144.",10.1257/aer.20160144,American Economic Review,2018-04-01,34
https://www.openicpsr.org/openicpsr/project/113128/view,"Li, Shengwu. Replication data for: Obviously Strategy-Proof Mechanisms. Nashville, TN: American Economic Association [publisher], 2017. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113128V1",829,28,1,10/20/2021 09:34:AM,"Li, Shengwu. “Obviously Strategy-Proof Mechanisms.” American Economic Review 107, no. 11 (November 2017): 3257–87. https://doi.org/10.1257/aer.20160425.",10.1257/aer.20160425,American Economic Review,2017-11-01,157
https://www.openicpsr.org/openicpsr/project/113132/view,"Cascaldi-Garcia, Danilo. Replication data for: News Shocks and the Slope of the Term Structure of Interest Rates: Comment. Nashville, TN: American Economic Association [publisher], 2017. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113132V1",530,44,1,10/12/2019 02:08:AM,"Cascaldi-Garcia, Danilo. “News Shocks and the Slope of the Term Structure of Interest Rates: Comment.” American Economic Review 107, no. 10 (October 2017): 3243–49. https://doi.org/10.1257/aer.20160547.",10.1257/aer.20160547,American Economic Review,2017-10-01,6
https://www.openicpsr.org/openicpsr/project/113133/view,"Amior, Michael, and Manning, Alan. Replication data for: The Persistence of Local Joblessness. Nashville, TN: American Economic Association [publisher], 2018. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113133V1",610,77,1,10/12/2019 02:09:AM,"Amior, Michael, and Alan Manning. “The Persistence of Local Joblessness.” American Economic Review 108, no. 7 (July 2018): 1942–70. https://doi.org/10.1257/aer.20160575.",10.1257/aer.20160575,American Economic Review,2018-07-01,41
https://www.openicpsr.org/openicpsr/project/113151/view,"Conconi, Paola, García-Santana, Manuel, Puccio, Laura, and Venturini, Roberto. Replication data for: From Final Goods to Inputs: The Protectionist Effect of Rules of Origin. Nashville, TN: American Economic Association [publisher], 2018. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113151V1",1166,133,1,10/12/2019 06:25:AM,"Conconi, Paola, Manuel García-Santana, Laura Puccio, and Roberto Venturini. “From Final Goods to Inputs: The Protectionist Effect of Rules of Origin.” American Economic Review 108, no. 8 (August 2018): 2335–65. https://doi.org/10.1257/aer.20161151.",10.1257/aer.20161151,American Economic Review,2018-08-01,39
https://www.openicpsr.org/openicpsr/project/113191/view,"Adam, Klaus, and Weber, Henning. Replication data for: Optimal Trend Inflation. Nashville, TN: American Economic Association [publisher], 2019. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113191V1",1318,63,1,10/12/2019 07:21:AM,"Adam, Klaus, and Henning Weber. “Optimal Trend Inflation.” American Economic Review 109, no. 2 (February 2019): 702–37. https://doi.org/10.1257/aer.20171066.",10.1257/aer.20171066,American Economic Review,2019-02-01,20
https://www.openicpsr.org/openicpsr/project/113198/view,"Asker, John, Collard-Wexler, Allan, and De Loecker, Jan. Replication data for: (Mis)Allocation, Market Power, and Global Oil Extraction. Nashville, TN: American Economic Association [publisher], 2019. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113198V1",541,97,1,10/12/2019 07:29:AM,"Asker, John, Allan Collard-Wexler, and Jan De Loecker. American Economic Review, American Economic Review, 109, no. 4 (n.d.): 1568–1615. https://doi.org/10.1257/aer.20171438.",10.1257/aer.20171438,American Economic Review,2019-04-01,31
https://www.openicpsr.org/openicpsr/project/113199/view,"Finkelstein, Amy, Hendren, Nathaniel, and Shepard, Mark. Replication data for: Subsidizing Health Insurance for Low-Income Adults: Evidence from Massachusetts. Nashville, TN: American Economic Association [publisher], 2019. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113199V1",1450,186,1,10/12/2019 07:29:AM,"Finkelstein, Amy, Nathaniel Hendren, and Mark Shepard. American Economic Review, American Economic Review, 109, no. 4 (n.d.): 1530–67. https://doi.org/10.1257/aer.20171455.",10.1257/aer.20171455,American Economic Review,2019-04-01,48
https://www.openicpsr.org/openicpsr/project/113205/view,"Alstadsæter, Annette, Johannesen, Niels, and Zucman, Gabriel. Replication data for: Tax Evasion and Inequality. Nashville, TN: American Economic Association [publisher], 2019. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113205V1",1630,143,1,10/12/2019 07:46:AM,"Alstadsæter, Annette, Niels Johannesen, and Gabriel Zucman. “Tax Evasion and Inequality.” American Economic Review 109, no. 6 (June 2019): 2073–2103. https://doi.org/10.1257/aer.20172043.",10.1257/aer.20172043,American Economic Review,2019-01-01,121
https://www.openicpsr.org/openicpsr/project/113213/view,"Bolton, Gary E., and Ockenfels, Axel. Replication data for: Inequality Aversion, Efficiency, and Maximin Preferences in Simple Distribution Experiments: Comment. Nashville, TN: American Economic Association [publisher], 2006. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113213V1",315,4,1,10/12/2019 03:56:AM,"Bolton, Gary E, and Axel Ockenfels. “Inequality Aversion, Efficiency, and Maximin Preferences in Simple Distribution Experiments: Comment.” American Economic Review 96, no. 5 (November 2006): 1906–11. https://doi.org/10.1257/aer.96.5.1906.",10.1257/aer.96.5.1906,American Economic Review,2006-12-01,58
https://www.openicpsr.org/openicpsr/project/113219/view,"Schechter, Laura. Replication data for: Theft, Gift-Giving, and Trustworthiness: Honesty Is Its Own Reward in Rural Paraguay. Nashville, TN: American Economic Association [publisher], 2007. Ann Arbor, MI: Inter-university Consortium for Political and Social Research [distributor], 2019-10-12. https://doi.org/10.3886/E113219V1",400,14,1,10/12/2019 03:59:AM,"Schechter, Laura. “Theft, Gift-Giving, and Trustworthiness: Honesty Is Its Own Reward in Rural Paraguay.” American Economic Review 97, no. 5 (November 2007): 1560–82. https://doi.org/10.1257/aer.97.5.1560.",10.1257/aer.97.5.1560,American Economic Review,2007-12-01,28
